code,name,year,industry
300448,浩云科技,2022,S71
300448,浩云科技,2023,S71
300448,浩云科技,2024,S71
300449,汉邦高科,2022,S71
300449,汉邦高科,2023,S71
300449,汉邦高科,2024,S71
300450,先导智能,2022,S63
300450,先导智能,2023,S63
300450,先导智能,2024,S63
300451,创业慧康,2022,S71
300451,创业慧康,2023,S71
300451,创业慧康,2024,S71
300452,山河药辅,2022,S37
300452,山河药辅,2023,S37
300452,山河药辅,2024,S37
300453,三鑫医疗,2022,S37
300453,三鑫医疗,2023,S37
300453,三鑫医疗,2024,S37
300454,深信服,2022,S71
300454,深信服,2023,S71
300454,深信服,2024,S71
300455,航天智装,2022,S71
300455,航天智装,2023,S71
300455,航天智装,2024,S71
300456,赛微电子,2022,S27
300456,赛微电子,2023,S27
300456,赛微电子,2024,S27
300457,赢合科技,2022,S63
300457,赢合科技,2023,S63
300457,赢合科技,2024,S63
300458,全志科技,2022,S27
300458,全志科技,2023,S27
300458,全志科技,2024,S27
300459,汤姆猫,2022,S72
300459,汤姆猫,2023,S72
300459,汤姆猫,2024,S72
300460,ST惠伦,2022,S27
300460,ST惠伦,2023,S27
300460,ST惠伦,2024,S27
300461,田中精机,2022,S64
300461,田中精机,2023,S64
300461,田中精机,2024,S64
300462,ST华铭,2022,S71
300462,ST华铭,2023,S71
300462,ST华铭,2024,S71
300463,迈克生物,2022,S37
300463,迈克生物,2023,S37
300463,迈克生物,2024,S37
300464,星徽股份,2022,S45
300464,星徽股份,2023,S45
300464,星徽股份,2024,S45
300465,高伟达,2022,S71
300465,高伟达,2023,S71
300465,高伟达,2024,S71
300466,赛摩智能,2022,S64
300466,赛摩智能,2023,S64
300466,赛摩智能,2024,S64
300467,迅游科技,2022,S72
300467,迅游科技,2023,S72
300467,迅游科技,2024,S72
300468,四方精创,2022,S71
300468,四方精创,2023,S71
300468,四方精创,2024,S71
300469,信息发展,2022,S71
300469,信息发展,2023,S71
300469,信息发展,2024,S71
300470,中密控股,2022,S64
300470,中密控股,2023,S64
300470,中密控股,2024,S64
300471,厚普股份,2022,S64
300471,厚普股份,2023,S64
300471,厚普股份,2024,S64
300472,*ST新元,2022,S64
300472,*ST新元,2023,S64
300472,*ST新元,2024,S64
300473,德尔股份,2022,S28
300473,德尔股份,2023,S28
300473,德尔股份,2024,S28
300474,景嘉微,2022,S65
300474,景嘉微,2023,S65
300474,景嘉微,2024,S65
300475,香农芯创,2022,S27
300475,香农芯创,2023,S27
300475,香农芯创,2024,S27
300476,胜宏科技,2022,S27
300476,胜宏科技,2023,S27
300476,胜宏科技,2024,S27
300477,ST合纵,2022,S63
300477,ST合纵,2023,S63
300477,ST合纵,2024,S63
300478,杭州高新,2022,S22
300478,杭州高新,2023,S22
300478,杭州高新,2024,S22
300479,神思电子,2022,S71
300479,神思电子,2023,S71
300479,神思电子,2024,S71
300480,光力科技,2022,S64
300480,光力科技,2023,S64
300480,光力科技,2024,S64
300481,濮阳惠成,2022,S27
300481,濮阳惠成,2023,S27
300481,濮阳惠成,2024,S27
300482,万孚生物,2022,S37
300482,万孚生物,2023,S37
300482,万孚生物,2024,S37
300483,首华燃气,2022,S41
300483,首华燃气,2023,S41
300483,首华燃气,2024,S41
300484,蓝海华腾,2022,S64
300484,蓝海华腾,2023,S64
300484,蓝海华腾,2024,S64
300485,赛升药业,2022,S37
300485,赛升药业,2023,S37
300485,赛升药业,2024,S37
300486,东杰智能,2022,S64
300486,东杰智能,2023,S64
300486,东杰智能,2024,S64
300487,蓝晓科技,2022,S22
300487,蓝晓科技,2023,S22
300487,蓝晓科技,2024,S22
300488,恒锋工具,2022,S64
300488,恒锋工具,2023,S64
300488,恒锋工具,2024,S64
300489,光智科技,2022,S64
300489,光智科技,2023,S64
300489,光智科技,2024,S27
300490,华自科技,2022,S63
300490,华自科技,2023,S63
300490,华自科技,2024,S63
300491,通合科技,2022,S63
300491,通合科技,2023,S63
300491,通合科技,2024,S63
300492,华图山鼎,2022,S62
300492,华图山鼎,2023,S62
300492,华图山鼎,2024,S62
300493,润欣科技,2022,S27
300493,润欣科技,2023,S27
300493,润欣科技,2024,S27
300494,盛天网络,2022,S72
300494,盛天网络,2023,S72
300494,盛天网络,2024,S72
300496,中科创达,2022,S71
300496,中科创达,2023,S71
300496,中科创达,2024,S71
300497,富祥药业,2022,S37
300497,富祥药业,2023,S37
300497,富祥药业,2024,S37
300498,温氏股份,2022,S11
300498,温氏股份,2023,S11
300498,温氏股份,2024,S11
300499,高澜股份,2022,S64
300499,高澜股份,2023,S64
300499,高澜股份,2024,S64
300500,启迪设计,2022,S62
300500,启迪设计,2023,S62
300500,启迪设计,2024,S62
300501,海顺新材,2022,S36
300501,海顺新材,2023,S36
300501,海顺新材,2024,S36
300502,新易盛,2022,S73
300502,新易盛,2023,S73
300502,新易盛,2024,S73
300503,昊志机电,2022,S64
300503,昊志机电,2023,S64
300503,昊志机电,2024,S64
300504,天邑股份,2022,S73
300504,天邑股份,2023,S73
300504,天邑股份,2024,S73
300505,川金诺,2022,S22
300505,川金诺,2023,S22
300505,川金诺,2024,S22
300506,ST名家汇,2022,S62
300506,ST名家汇,2023,S62
300506,ST名家汇,2024,S62
300507,苏奥传感,2022,S28
300507,苏奥传感,2023,S28
300507,苏奥传感,2024,S28
300508,维宏股份,2022,S71
300508,维宏股份,2023,S71
300508,维宏股份,2024,S71
300509,新美星,2022,S64
300509,新美星,2023,S64
300509,新美星,2024,S64
300510,金冠股份,2022,S63
300510,金冠股份,2023,S63
300510,金冠股份,2024,S63
300511,雪榕生物,2022,S11
300511,雪榕生物,2023,S11
300511,雪榕生物,2024,S11
300512,中亚股份,2022,S64
300512,中亚股份,2023,S64
300512,中亚股份,2024,S64
300513,恒实科技,2022,S73
300513,恒实科技,2023,S73
300513,恒实科技,2024,S73
300514,友讯达,2022,S63
300514,友讯达,2023,S63
300514,友讯达,2024,S63
300515,三德科技,2022,S64
300515,三德科技,2023,S64
300515,三德科技,2024,S64
300516,久之洋,2022,S27
300516,久之洋,2023,S27
300516,久之洋,2024,S27
300517,海波重科,2022,S62
300517,海波重科,2023,S62
300517,海波重科,2024,S62
300518,新迅达,2022,S45
300518,新迅达,2023,S45
300518,新迅达,2024,S45
300519,新光药业,2022,S37
300519,新光药业,2023,S37
300519,新光药业,2024,S37
300520,科大国创,2022,S71
300520,科大国创,2023,S71
300520,科大国创,2024,S71
300521,爱司凯,2022,S64
300521,爱司凯,2023,S64
300521,爱司凯,2024,S64
300522,世名科技,2022,S22
300522,世名科技,2023,S22
300522,世名科技,2024,S22
300523,辰安科技,2022,S71
300523,辰安科技,2023,S71
300523,辰安科技,2024,S71
300525,博思软件,2022,S71
300525,博思软件,2023,S71
300525,博思软件,2024,S71
300527,ST应急,2022,S65
300527,ST应急,2023,S65
300527,ST应急,2024,S65
300528,幸福蓝海,2022,S72
300528,幸福蓝海,2023,S72
300528,幸福蓝海,2024,S72
300529,健帆生物,2022,S37
300529,健帆生物,2023,S37
300529,健帆生物,2024,S37
300530,领湃科技,2022,S22
300530,领湃科技,2023,S22
300530,领湃科技,2024,S22
300531,优博讯,2022,S71
300531,优博讯,2023,S71
300531,优博讯,2024,S71
300532,今天国际,2022,S71
300532,今天国际,2023,S71
300532,今天国际,2024,S71
300533,冰川网络,2022,S72
300533,冰川网络,2023,S72
300533,冰川网络,2024,S72
300534,陇神戎发,2022,S37
300534,陇神戎发,2023,S37
300534,陇神戎发,2024,S37
300535,达威股份,2022,S22
300535,达威股份,2023,S22
300535,达威股份,2024,S22
300536,农尚环境,2022,S62
300536,农尚环境,2023,S62
300536,农尚环境,2024,S62
300537,广信材料,2022,S27
300537,广信材料,2023,S27
300537,广信材料,2024,S27
300538,同益股份,2022,S22
300538,同益股份,2023,S22
300538,同益股份,2024,S22
300539,横河精密,2022,S22
300539,横河精密,2023,S22
300539,横河精密,2024,S22
300540,蜀道装备,2022,S64
300540,蜀道装备,2023,S64
300540,蜀道装备,2024,S64
300541,先进数通,2022,S71
300541,先进数通,2023,S71
300541,先进数通,2024,S71
300542,新晨科技,2022,S71
300542,新晨科技,2023,S71
300542,新晨科技,2024,S71
300543,朗科智能,2022,S27
300543,朗科智能,2023,S27
300543,朗科智能,2024,S33
300545,联得装备,2022,S27
300545,联得装备,2023,S27
300545,联得装备,2024,S27
300546,雄帝科技,2022,S71
300546,雄帝科技,2023,S71
300546,雄帝科技,2024,S71
300547,川环科技,2022,S28
300547,川环科技,2023,S28
300547,川环科技,2024,S28
300548,长芯博创,2022,S73
300548,长芯博创,2023,S73
300548,长芯博创,2024,S73
300549,优德精密,2022,S64
300549,优德精密,2023,S64
300549,优德精密,2024,S64
300550,和仁科技,2022,S71
300550,和仁科技,2023,S71
300550,和仁科技,2024,S71
300551,古鳌科技,2022,S71
300551,古鳌科技,2023,S71
300551,古鳌科技,2024,S71
300552,万集科技,2022,S71
300552,万集科技,2023,S71
300552,万集科技,2024,S71
300553,集智股份,2022,S64
300553,集智股份,2023,S64
300553,集智股份,2024,S64
300554,三超新材,2022,S64
300554,三超新材,2023,S64
300554,三超新材,2024,S64
300555,ST路通,2022,S73
300555,ST路通,2023,S73
300555,ST路通,2024,S73
300556,丝路视觉,2022,S71
300556,丝路视觉,2023,S71
300556,丝路视觉,2024,S71
300557,理工光科,2022,S64
300557,理工光科,2023,S64
300557,理工光科,2024,S64
300558,贝达药业,2022,S37
300558,贝达药业,2023,S37
300558,贝达药业,2024,S37
300559,佳发教育,2022,S71
300559,佳发教育,2023,S71
300559,佳发教育,2024,S71
300560,中富通,2022,S73
300560,中富通,2023,S73
300560,中富通,2024,S73
300561,*ST汇科,2022,S71
300561,*ST汇科,2023,S71
300561,*ST汇科,2024,S71
300562,乐心医疗,2022,S37
300562,乐心医疗,2023,S37
300562,乐心医疗,2024,S37
300563,神宇股份,2022,S73
300563,神宇股份,2023,S73
300563,神宇股份,2024,S73
300564,筑博设计,2022,S62
300564,筑博设计,2023,S62
300564,筑博设计,2024,S62
300565,科信技术,2022,S73
300565,科信技术,2023,S73
300565,科信技术,2024,S73
300566,激智科技,2022,S27
300566,激智科技,2023,S27
300566,激智科技,2024,S27
300567,精测电子,2022,S64
300567,精测电子,2023,S64
300567,精测电子,2024,S64
300568,星源材质,2022,S63
300568,星源材质,2023,S63
300568,星源材质,2024,S63
300569,天能重工,2022,S63
300569,天能重工,2023,S63
300569,天能重工,2024,S63
300570,太辰光,2022,S73
300570,太辰光,2023,S73
300570,太辰光,2024,S73
300571,平治信息,2022,S73
300571,平治信息,2023,S73
300571,平治信息,2024,S73
300572,安车检测,2022,S46
300572,安车检测,2023,S46
300572,安车检测,2024,S46
300573,兴齐眼药,2022,S37
300573,兴齐眼药,2023,S37
300573,兴齐眼药,2024,S37
300575,中旗股份,2022,S22
300575,中旗股份,2023,S22
300575,中旗股份,2024,S22
300576,容大感光,2022,S27
300576,容大感光,2023,S27
300576,容大感光,2024,S27
300577,开润股份,2022,S35
300577,开润股份,2023,S35
300577,开润股份,2024,S35
300578,会畅科技,2022,S73
300578,会畅科技,2023,S73
300578,会畅科技,2024,S73
300579,数字认证,2022,S71
300579,数字认证,2023,S71
300579,数字认证,2024,S71
300580,贝斯特,2022,S28
300580,贝斯特,2023,S28
300580,贝斯特,2024,S28
300581,晨曦航空,2022,S65
300581,晨曦航空,2023,S65
300581,晨曦航空,2024,S65
300582,英飞特,2022,S27
300582,英飞特,2023,S27
300582,英飞特,2024,S27
300583,赛托生物,2022,S37
300583,赛托生物,2023,S37
300583,赛托生物,2024,S37
300584,海辰药业,2022,S37
300584,海辰药业,2023,S37
300584,海辰药业,2024,S37
300585,奥联电子,2022,S28
300585,奥联电子,2023,S28
300585,奥联电子,2024,S28
300586,美联新材,2022,S22
300586,美联新材,2023,S22
300586,美联新材,2024,S22
300587,天铁科技,2022,S22
300587,天铁科技,2023,S22
300587,天铁科技,2024,S22
300588,熙菱信息,2022,S71
300588,熙菱信息,2023,S71
300588,熙菱信息,2024,S71
300589,江龙船艇,2022,S65
300589,江龙船艇,2023,S65
300589,江龙船艇,2024,S65
300590,移为通信,2022,S73
300590,移为通信,2023,S73
300590,移为通信,2024,S73
300591,万里马,2022,S35
300591,万里马,2023,S35
300591,万里马,2024,S35
300592,华凯易佰,2022,S45
300592,华凯易佰,2023,S45
300592,华凯易佰,2024,S45
300593,新雷能,2022,S63
300593,新雷能,2023,S63
300593,新雷能,2024,S63
300594,朗进科技,2022,S64
300594,朗进科技,2023,S64
300594,朗进科技,2024,S64
300595,欧普康视,2022,S37
300595,欧普康视,2023,S37
300595,欧普康视,2024,S37
300596,利安隆,2022,S22
300596,利安隆,2023,S22
300596,利安隆,2024,S22
300597,吉大通信,2022,S73
300597,吉大通信,2023,S73
300597,吉大通信,2024,S73
300598,诚迈科技,2022,S71
300598,诚迈科技,2023,S71
300598,诚迈科技,2024,S71
300599,雄塑科技,2022,S61
300599,雄塑科技,2023,S61
300599,雄塑科技,2024,S61
300600,国瑞科技,2022,S65
300600,国瑞科技,2023,S65
300600,国瑞科技,2024,S65
300601,康泰生物,2022,S37
300601,康泰生物,2023,S37
300601,康泰生物,2024,S37
300602,飞荣达,2022,S27
300602,飞荣达,2023,S27
300602,飞荣达,2024,S27
300603,立昂技术,2022,S73
300603,立昂技术,2023,S73
300603,立昂技术,2024,S73
300604,长川科技,2022,S27
300604,长川科技,2023,S27
300604,长川科技,2024,S27
300605,恒锋信息,2022,S71
300605,恒锋信息,2023,S71
300605,恒锋信息,2024,S71
300606,金太阳,2022,S64
300606,金太阳,2023,S64
300606,金太阳,2024,S64
300607,拓斯达,2022,S64
300607,拓斯达,2023,S64
300607,拓斯达,2024,S64
300608,思特奇,2022,S71
300608,思特奇,2023,S71
300608,思特奇,2024,S71
300609,汇纳科技,2022,S71
300609,汇纳科技,2023,S71
300609,汇纳科技,2024,S71
300610,晨化股份,2022,S22
300610,晨化股份,2023,S22
300610,晨化股份,2024,S22
300611,美力科技,2022,S28
300611,美力科技,2023,S28
300611,美力科技,2024,S28
300612,宣亚国际,2022,S72
300612,宣亚国际,2023,S72
300612,宣亚国际,2024,S72
300613,富瀚微,2022,S27
300613,富瀚微,2023,S27
300613,富瀚微,2024,S27
300614,百川畅银,2022,S76
